Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger,WMA
42578,2020-2021,2021,Summer,105,105,9.6,105,Advanced Business Analytics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.027062730902712
42578,2021-2022,2022,Summer,125,129,8.4,125,Advanced Business Analytics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.020875168589837
42578,2022-2023,2023,Summer,97,103,9.1,98,Advanced Business Analytics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.019091353935332
42578,2023-2024,2024,Summer,93,95,9.4,93,Advanced Business Analytics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.015089349805432
42582,2017-2018,2017,Winter,69,78,8.6,75,Production and planning,Dansk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Nej,8.010206248104335
42582,2017-2018,2018,Summer,4,4,2.0,4,Production and planning,Dansk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Nej,8.008524390707576
42582,2018-2019,2018,Winter,63,66,9.4,63,Production and planning,Dansk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Nej,8.009438338974025
42583,2021-2022,2022,Summer,33,37,8.9,33,Systems design,Engelsk,5,Bachelor,Anden,Ikke tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.00609895555386
42584,2017-2018,2018,Summer,36,37,9.8,36,Project work - Strategic Analysis and Systems Design,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ja,Ja,Ja,8.004973092630049
42584,2018-2019,2019,Summer,38,38,10.4,38,Project work - Strategic Analysis and Systems Design,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Ja,8.002503344162045
42584,2019-2020,2020,Summer,33,33,10.2,33,Project work - Strategic Analysis and Systems Design,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.999016343246447
42584,2020-2021,2021,Summer,40,41,10.2,40,Project work - Strategic Analysis and Systems Design,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.996232850463705
42584,2021-2022,2022,Summer,33,34,11.2,33,Project work - Strategic Analysis and Systems Design,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.992849466492666
42584,2022-2023,2023,Summer,27,28,11.3,27,Project work - Data Science and Management,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.98878213750432
42584,2023-2024,2024,Summer,29,29,11.7,29,Project work - Data Science and Management,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.985342771408783
42585,2017-2018,2018,Summer,31,31,8.4,31,Business Analytics,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ikke oplyst,Ja,Ja,7.98119391488542
42585,2018-2019,2019,Summer,36,38,7.5,37,Introduction to Business Analytics,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja,7.98069329837279
42586,2020-2021,2021,Summer,24,29,8.8,25,Decisions under uncertainty,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,7.981380082635051
42586,2021-2022,2022,Summer,31,41,6.4,36,Decisions under uncertainty,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,7.980589053803337
42586,2022-2023,2023,Summer,44,52,7.2,48,Decisions under uncertainty,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,7.982791453785413
42586,2023-2024,2024,Summer,28,30,7.5,29,Decisions under uncertainty,Engelsk,5,"Bachelor, Diplomingeniør",Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,7.984248487668681
42587,2019-2020,2019,Winter,86,93,7.1,90,Introduction to Operations and Supply Chain Management,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.984793664350321
42587,2019-2020,2020,Summer,6,6,7.8,6,Introduction to Operations and Supply Chain Management,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.987895905567024
42587,2020-2021,2020,Winter,85,98,7.2,96,Introduction to Operations and Supply Chain Management,Dansk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.987939835560922
42587,2021-2022,2021,Winter,85,100,8.1,97,Introduction to Operations and Supply Chain Management,Dansk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.990898423749361
42587,2022-2023,2022,Winter,93,108,7.6,104,Introduction to Operations and Supply Chain Management,Dansk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.990482921083625
42587,2023-2024,2023,Winter,91,101,8.7,99,Introduction to Operations and Supply Chain Management,Dansk,5,"Bachelor, Diplomingeniør",Skriftlig eksamen,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,7.992083891823698
42588,2022-2023,2023,Summer,33,33,8.5,33,Data and data science,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.989310167412037
42588,2023-2024,2024,Summer,33,33,7.9,33,Data and data science,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.988642307997144
42610,2017-2018,2017,Winter,271,301,6.9,289,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ikke oplyst,Ja,Ja,7.988758382603862
42610,2017-2018,2018,Summer,310,343,6.3,333,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ikke oplyst,Ja,Ja,8.001388888888886
42610,2018-2019,2018,Winter,317,349,6.3,337,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja,8.024439562227915
42610,2018-2019,2019,Summer,324,349,6.6,338,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja,8.048411847207323
42610,2019-2020,2019,Winter,89,94,5.5,89,Theory of Science in Engineering,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,8.0688922356091
42610,2019-2020,2020,Summer,344,365,10.0,354,Theory of Science in Engineering,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,8.078492546714253
42611,2017-2018,2018,Summer,56,61,7.8,59,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ikke oplyst,Ja,Ja,8.04949916883338
42611,2018-2019,2019,Summer,155,160,8.8,157,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja,8.050128194171435
42611,2019-2020,2019,Winter,202,214,6.9,204,Philosophy of science in engineering,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,8.04506345450634
42620,2023-2024,2023,Winter,586,594,7.3,594,"Science, Technology and Society (Polytechnical Foundation)",Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,8.055201597152898
42620,2023-2024,2024,Summer,221,221,9.0,221,"Science, Technology and Society (Polytechnical Foundation)",Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja,8.075185993673983
42631,2017-2018,2017,Winter,70,74,9.2,73,Environmental Economics,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,42 DTU Management Engineering,Måske,Ja,Ja,8.065990281652114
42631,2018-2019,2018,Winter,85,85,9.5,85,Environmental Economics,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.062253419401431
42634,2019-2020,2019,Winter,100,100,9.7,100,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.05671560630777
42634,2019-2020,2020,Summer,123,123,9.5,123,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.049235251274576
42634,2020-2021,2020,Winter,152,152,9.3,152,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.041066605630574
42634,2020-2021,2021,Summer,193,194,8.7,193,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.032245424791402
42634,2021-2022,2021,Winter,206,207,9.8,207,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.026251162790691
42634,2021-2022,2022,Summer,250,251,9.0,250,X-Tech Entrepreneurship,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.009007655097914
42640,2017-2018,2017,Winter,35,36,9.7,35,Sociotechnical Design,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Nej,7.9972342346623515
42640,2018-2019,2018,Winter,13,13,9.4,13,Sociotechnical Design,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Nej,7.994397372429544
42872,2017-2018,2017,Winter,28,28,7.8,28,Basic course in traffic and roads,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Måske,Ja,Nej,7.99352703024529
42874,2018-2019,2018,Winter,4,5,7.8,4,Road traffic simulation,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,7.993785472409018
42875,2017-2018,2017,Winter,7,8,9.9,7,Transport logistics and optimisation,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Ja,Ja,Ja,7.993822449076938
42875,2018-2019,2019,Summer,15,15,8.8,15,Transport logistics and optimisation,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Ja,7.993185722466113
42875,2019-2020,2020,Summer,15,15,9.5,15,Transport logistics and optimisation,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.992607802874737
42876,2017-2018,2018,Summer,5,6,11.6,5,Traffic Safety,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Måske,Ja,Nej,7.991527286629068
42877,2017-2018,2018,Summer,15,16,8.1,16,Railway Design and Maintenance,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Ja,7.990664882175798
42877,2018-2019,2019,Summer,11,11,8.5,11,Railway Design and Maintenance,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,7.9905812006696895
42878,2017-2018,2018,Summer,9,10,10.9,9,Future Trains: Railway Fleet Acquisition and Management,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Måske,Ja,Nej,7.990313008519186
42879,2019-2020,2019,Winter,81,82,8.5,81,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.989059133349286
42879,2020-2021,2020,Winter,124,132,7.3,130,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.987069794270326
42879,2020-2021,2021,Summer,5,7,3.9,7,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.991390151881584
42879,2021-2022,2021,Winter,155,169,6.0,165,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,7.992775922968978
42879,2021-2022,2022,Summer,8,10,5.6,10,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.008813774265919
42879,2022-2023,2022,Winter,162,190,6.0,185,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.009989264103059
42879,2022-2023,2023,Summer,15,17,6.1,16,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.02830058600482
42879,2023-2024,2023,Winter,158,177,7.1,174,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.029821102952042
42879,2023-2024,2024,Summer,11,11,5.7,11,Decision Support and Strategic Assessment,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.037863498533572
42880,2017-2018,2017,Winter,8,9,9.2,9,Railway Operations and Management,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Nej,8.039142544514068
42880,2018-2019,2018,Winter,22,25,8.4,22,Railway Operations and Management,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Nej,8.038622680001984
42880,2019-2020,2019,Winter,17,19,8.5,19,Railway Operations and Management,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,8.03822665006226
42881,2017-2018,2018,Summer,26,33,6.7,31,Optimisation in public transport,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Ja,Ja,Ja,8.037789190267246
42883,2017-2018,2017,Winter,10,14,8.4,11,Programming and transport optimization,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,42 DTU Management Engineering,Måske,Ja,Ja,8.039860174781516
42883,2018-2019,2018,Winter,14,15,8.9,15,Programming and transport optimization,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.03966223643449
42884,2018-2019,2018,Winter,14,15,9.4,14,Green Transport Logistics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Ja,8.039016950847536
42885,2017-2018,2018,Summer,33,34,9.4,34,Maritime Logistics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Måske,Ja,Ja,8.03806354766074
42885,2018-2019,2019,Summer,19,20,8.2,20,Maritime Logistics,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.035742569294765
42887,2018-2019,2018,Winter,16,17,9.8,16,Advanced Operations Research methods for vehicle routing and distribution planning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.035577743214082
42889,2017-2018,2018,Summer,22,24,9.0,23,Traffic Flow Management,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ja,Ja,Nej,8.034160180768259
42889,2018-2019,2019,Summer,28,34,6.4,30,Traffic Flow Management,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Nej,8.033043434546546
42890,2018-2019,2019,Summer,20,22,8.4,20,Statistical analysis of mobility and transport,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Nej,8.035510019132005
42890,2019-2020,2020,Summer,20,23,8.6,23,Statistical analysis of mobility and transport,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.035142626751329
42891,2018-2019,2019,Summer,29,33,8.4,29,Intelligent Transport Systems (ITS),Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Ja,Ja,Nej,8.034487108330385
42892,2019-2020,2019,Winter,19,20,10.9,20,Shipping and Port Logistics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.033951490651837
42892,2020-2021,2020,Winter,23,24,10.8,23,Shipping and Port Logistics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Ja,Ja,Ja,8.031052099140105
42922,2017-2018,2017,Winter,51,55,5.4,54,Management and Organization,Dansk,5,Diplomingeniør,Anden,Ikke tilladt,ekstern censur,42 DTU Management Engineering,Ikke oplyst,Ja,Nej,8.027827011697974
42922,2018-2019,2018,Winter,23,23,4.9,23,Management and Organization,Dansk,5,Diplomingeniør,Anden,Ikke tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Nej,8.03503275275478
42922,2019-2020,2019,Winter,24,26,6.3,25,Management and Organization,Dansk,5,Diplomingeniør,Anden,Ikke tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Nej,8.038698525673608
42941,2018-2019,2018,Winter,18,21,9.4,19,Public transport systems,Dansk,5,Diplomingeniør,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Nej,8.04091117332654
42941,2019-2020,2019,Winter,17,22,6.8,18,Public transport systems,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Nej,8.039595434627527
42942,2018-2019,2019,Summer,17,22,7.6,19,Modelling of public transport,Dansk,5,Diplomingeniør,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.040733374133
42945,2017-2018,2017,Winter,20,35,3.6,31,Engineering Economy,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,42 DTU Management Engineering,Ikke oplyst,Ja,Nej,8.041160855582207
42945,2018-2019,2018,Winter,15,23,2.8,20,Engineering Economy,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,"42 Institut for Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Nej,8.048200224971872
42973,2018-2019,2018,Winter,16,20,9.1,16,Planning and modelling of infrastructure,Dansk,5,Diplomingeniør,Anden,Tilladt,ekstern censur,"42 Institut for Systemer, Produktion og Ledelse",Måske,Ja,Ja,8.053572525335237
42973,2019-2020,2020,Summer,34,40,7.5,34,Planning and modelling of infrastructure,Dansk,5,Diplomingeniør,Skriftlig eksamen,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.052714885769893
42973,2020-2021,2021,Summer,25,31,8.5,27,Planning and modelling of infrastructure,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.053679187192111
42973,2022-2023,2022,Winter,33,40,7.7,33,Planning and modelling of infrastructure,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.05305996608601
42973,2023-2024,2023,Winter,37,39,8.4,37,Planning and modelling of infrastructure,Dansk,5,"Bachelor, Diplomingeniør",Anden,Tilladt,ekstern censur,"42 Institut for Teknologi, Ledelse og Økonomi",Måske,Ja,Ja,8.05365966646077
